trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae
2025-08-27,2025-08-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6467.64,6502.31,6470.0,6460.0,6480.0,60.0,14.93,15.42,52.2,60.0,50.0,50.0,50.0,WIN,expiration,135.0,-300.0
2025-08-28,2025-08-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6472.75,6461.82,6475.0,6470.0,6480.0,15.0,14.62,13.32,45.1,15.0,5.0,10.0,15.0,WIN,expiration,15.0,-210.0
2025-08-29,2025-09-02,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),6468.0,6414.95,6470.0,6465.0,6475.0,260.0,15.29,6.13,41.5,260.0,240.0,240.0,240.0,WIN,expiration,260.0,-1020.0
2025-09-04,2025-09-05,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6459.88,6482.16,6460.0,6455.0,6465.0,410.0,16.05,14.69,49.7,410.0,390.0,390.0,390.0,WIN,expiration,480.0,-1330.0
2025-09-05,2025-09-08,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6521.27,6496.06,6520.0,6515.0,6525.0,30.0,14.99,7.78,46.0,30.0,20.0,20.0,22.5,WIN,expiration,30.0,-60.0
2025-09-08,2025-09-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6494.95,6512.4,6495.0,6490.0,6500.0,40.0,15.31,9.68,32.9,40.0,15.0,30.0,30.0,WIN,expiration,90.0,-200.0
2025-09-10,2025-09-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6546.23,6586.7,6545.0,6540.0,6550.0,30.0,14.77,12.79,43.8,30.0,10.0,25.0,25.0,WIN,expiration,35.0,-650.0
2025-09-11,2025-09-12,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6565.13,6583.97,6565.0,6560.0,6570.0,20.0,14.86,10.9,37.4,20.0,10.0,20.0,20.0,WIN,expiration,40.0,-400.0
2025-09-15,2025-09-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6615.62,6606.64,6615.0,6610.0,6620.0,35.0,15.13,9.37,32.4,35.0,40.0,40.0,40.0,WIN,expiration,40.0,-125.0
2025-09-16,2025-09-17,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6610.8,6600.89,6610.0,6600.0,6620.0,65.0,16.02,15.13,52.4,-24.0,50.0,50.0,50.0,LOSS,expiration,50.0,-440.0
2025-09-17,2025-09-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6605.74,6631.17,6605.0,6595.0,6615.0,60.0,16.25,19.66,68.0,60.0,30.0,35.0,55.0,WIN,expiration,80.0,-1610.0
2025-09-18,2025-09-19,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6628.24,6662.84,6630.0,6620.0,6640.0,80.0,15.28,14.8,51.4,80.0,40.0,40.0,70.0,WIN,expiration,75.0,-460.0
2025-09-19,2025-09-22,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6647.79,6693.76,6650.0,6645.0,6655.0,30.0,15.68,6.43,38.7,30.0,10.0,20.0,40.0,WIN,expiration,80.0,-350.0
2025-09-22,2025-09-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6661.0,6658.09,6660.0,6655.0,6665.0,20.0,15.91,10.14,35.4,-289.0,10.0,40.0,40.0,LOSS,expiration,40.0,-260.0
2025-09-23,2025-09-24,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6694.82,6636.68,6695.0,6690.0,6700.0,35.0,16.16,9.58,33.6,35.0,10.0,20.0,37.5,WIN,expiration,40.0,-70.0
2025-09-25,2025-09-26,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6582.36,6643.54,6580.0,6570.0,6590.0,50.0,17.45,15.63,53.9,50.0,65.0,65.0,65.0,WIN,expiration,65.0,-550.0
2025-09-26,2025-09-29,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6644.91,6661.71,6645.0,6640.0,6650.0,65.0,16.17,7.34,44.2,65.0,55.0,55.0,55.0,WIN,expiration,130.0,-590.0
2025-09-29,2025-09-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6671.09,6687.06,6670.0,6665.0,6675.0,15.0,15.95,11.94,41.7,15.0,15.0,15.0,15.0,WIN,expiration,0.0,-340.0
2025-09-30,2025-10-01,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6657.93,6710.92,6660.0,6655.0,6665.0,570.0,16.29,10.04,35.0,570.0,550.0,550.0,550.0,WIN,expiration,660.0,-1410.0
2025-10-01,2025-10-02,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6662.35,6715.8,6660.0,6655.0,6665.0,10.0,16.78,13.54,47.2,10.0,15.0,15.0,15.0,WIN,expiration,85.0,-1530.0
2025-10-02,2025-10-03,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6719.42,6715.86,6720.0,6715.0,6725.0,20.0,16.19,11.83,41.6,-66.0,10.0,10.0,15.0,LOSS,expiration,15.0,-180.0
2025-10-06,2025-10-07,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6723.11,6714.28,6725.0,6720.0,6730.0,25.0,16.98,10.81,38.0,25.0,10.0,30.0,30.0,WIN,expiration,30.0,-200.0
2025-10-07,2025-10-08,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6745.24,6753.58,6745.0,6740.0,6750.0,20.0,16.31,9.77,34.5,20.0,10.0,10.0,20.0,WIN,expiration,10.0,-150.0
2025-10-08,2025-10-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6726.54,6734.91,6725.0,6720.0,6730.0,10.0,17.05,12.12,42.7,10.0,5.0,5.0,10.0,WIN,expiration,5.0,-500.0
2025-10-09,2025-10-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6743.28,6552.8,6745.0,6740.0,6750.0,30.0,16.72,11.96,42.2,30.0,15.0,15.0,35.0,WIN,expiration,35.0,-200.0
2025-10-13,2025-10-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6651.68,6643.91,6650.0,6640.0,6660.0,55.0,19.57,19.49,67.9,-336.0,-336.0,-336.0,-336.0,LOSS,expiration,12.5,-525.0
2025-10-14,2025-10-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6590.82,6671.5,6590.0,6580.0,6600.0,45.0,21.7,22.88,78.9,45.0,25.0,25.0,35.0,WIN,expiration,60.0,-1250.0
2025-10-15,2025-10-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6705.83,6629.0,6705.0,6695.0,6715.0,60.0,19.48,17.36,60.9,60.0,50.0,50.0,50.0,WIN,expiration,60.0,-140.0
2025-10-16,2025-10-17,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6690.15,6662.91,6690.0,6680.0,6700.0,60.0,20.56,20.98,73.5,60.0,20.0,52.5,52.5,WIN,expiration,52.5,-115.0
2025-10-17,2025-10-20,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6629.3,6734.77,6630.0,6615.0,6645.0,85.0,24.23,17.03,102.4,85.0,65.0,65.0,65.0,WIN,expiration,105.0,-490.0
2025-10-20,2025-10-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6709.25,6734.76,6710.0,6700.0,6720.0,80.0,19.53,14.27,50.1,80.0,45.0,45.0,80.0,WIN,expiration,80.0,-410.0
2025-10-21,2025-10-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6728.14,6699.78,6730.0,6725.0,6735.0,30.0,18.82,13.62,48.0,30.0,10.0,20.0,32.5,WIN,expiration,32.5,-120.0
2025-10-22,2025-10-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6733.77,6738.17,6735.0,6730.0,6740.0,20.0,18.49,13.11,46.2,-163.0,12.5,12.5,20.0,LOSS,expiration,20.0,-365.0
2025-10-23,2025-10-24,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6721.94,6791.14,6720.0,6710.0,6730.0,60.0,18.35,16.58,58.3,60.0,20.0,50.0,50.0,WIN,expiration,70.0,-720.0
2025-10-27,2025-10-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6854.2,6890.89,6855.0,6850.0,6860.0,35.0,15.72,9.35,33.5,35.0,15.0,60.0,60.0,WIN,expiration,60.0,-440.0
2025-10-28,2025-10-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6878.78,6892.17,6880.0,6870.0,6890.0,80.0,16.21,14.12,50.8,80.0,35.0,80.0,80.0,WIN,expiration,35.0,-800.0
2025-10-29,2025-10-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6919.49,6822.43,6920.0,6910.0,6930.0,45.0,16.88,20.93,75.8,45.0,375.0,375.0,375.0,WIN,expiration,375.0,-440.0
2025-10-30,2025-10-31,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6871.94,6840.23,6870.0,6860.0,6880.0,50.0,16.72,18.78,67.5,50.0,47.5,47.5,47.5,WIN,expiration,47.5,-160.0
2025-10-31,2025-11-03,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6854.96,6852.03,6855.0,6845.0,6865.0,60.0,16.75,10.45,64.9,-643.0,-643.0,-643.0,-643.0,LOSS,expiration,5.0,-645.0
2025-11-03,2025-11-04,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6846.55,6772.4,6845.0,6835.0,6855.0,65.0,18.12,15.69,56.2,65.0,22.5,52.5,52.5,WIN,expiration,65.0,-320.0
2025-11-04,2025-11-05,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6809.31,6795.95,6810.0,6800.0,6820.0,60.0,18.23,16.58,59.1,60.0,45.0,45.0,45.0,WIN,expiration,45.0,-210.0
2025-11-05,2025-11-06,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6793.51,6721.72,6795.0,6785.0,6805.0,125.0,18.19,16.15,57.4,125.0,55.0,65.0,100.0,WIN,expiration,125.0,-1010.0
2025-11-06,2025-11-07,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6761.7,6729.02,6760.0,6750.0,6770.0,60.0,18.88,18.93,67.0,60.0,50.0,50.0,50.0,WIN,expiration,65.0,-150.0
2025-11-07,2025-11-10,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6681.36,6831.82,6680.0,6665.0,6695.0,345.0,20.84,15.51,93.9,345.0,315.0,315.0,315.0,WIN,expiration,365.0,-2460.0
2025-11-10,2025-11-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6806.36,6848.09,6805.0,6795.0,6815.0,70.0,18.03,15.34,54.6,70.0,40.0,40.0,65.0,WIN,expiration,95.0,-660.0
2025-11-11,2025-11-12,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6827.21,6852.0,6825.0,6820.0,6830.0,20.0,17.52,13.73,49.1,20.0,10.0,35.0,35.0,WIN,expiration,35.0,-420.0
2025-11-12,2025-11-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6856.96,6738.52,6855.0,6845.0,6865.0,75.0,17.49,14.02,50.3,75.0,47.5,47.5,65.0,WIN,expiration,75.0,-150.0
2025-11-13,2025-11-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6806.9,6735.1,6805.0,6795.0,6815.0,50.0,18.33,17.31,61.7,50.0,15.0,37.5,37.5,WIN,expiration,50.0,-120.0
2025-11-14,2025-11-17,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6704.34,6672.91,6705.0,6690.0,6720.0,90.0,21.56,15.16,92.2,90.0,25.0,70.0,70.0,WIN,expiration,87.5,-380.0
2025-11-17,2025-11-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6743.58,6616.94,6745.0,6735.0,6755.0,50.0,20.39,19.74,69.7,50.0,32.5,32.5,45.0,WIN,expiration,50.0,-100.0
2025-11-18,2025-11-19,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6601.4,6642.93,6600.0,6585.0,6615.0,75.0,25.09,28.19,97.4,75.0,20.0,90.0,90.0,WIN,expiration,200.0,-630.0
2025-11-19,2025-11-20,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6673.7,6539.18,6675.0,6660.0,6690.0,80.0,22.43,28.11,98.2,80.0,40.0,55.0,62.5,WIN,expiration,77.5,-510.0
2025-11-20,2025-11-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6763.54,6603.8,6765.0,6755.0,6775.0,50.0,19.54,20.28,71.8,50.0,30.0,30.0,40.0,WIN,expiration,52.5,-120.0
2025-11-21,2025-11-24,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6559.06,6704.67,6560.0,6540.0,6580.0,125.0,25.91,20.57,122.3,125.0,95.0,95.0,95.0,WIN,expiration,135.0,-1660.0
2025-11-24,2025-11-25,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6653.1,6766.1,6655.0,6645.0,6665.0,45.0,22.2,22.84,79.5,45.0,15.0,435.0,435.0,WIN,expiration,435.0,-660.0
2025-11-25,2025-11-26,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6704.5,6811.76,6705.0,6695.0,6715.0,40.0,20.43,17.58,61.7,40.0,10.0,65.0,65.0,WIN,expiration,65.0,-670.0
2025-11-26,2025-11-28,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),6787.3,6848.48,6785.0,6775.0,6795.0,70.0,18.03,10.76,54.1,70.0,40.0,40.0,65.0,WIN,expiration,70.0,-800.0
2025-11-28,2025-12-01,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6826.03,6814.65,6825.0,6815.0,6835.0,40.0,16.91,10.46,64.8,40.0,37.5,37.5,37.5,WIN,expiration,37.5,-2230.0
2025-12-01,2025-12-02,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6828.19,6827.83,6830.0,6820.0,6840.0,130.0,17.26,14.18,50.7,-653.0,50.0,-653.0,-653.0,LOSS,expiration,55.0,-995.0
2025-12-02,2025-12-03,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6837.9,6850.51,6840.0,6835.0,6845.0,20.0,16.68,12.91,46.2,20.0,10.0,10.0,20.0,WIN,expiration,10.0,-180.0
2025-12-03,2025-12-04,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6822.5,6857.96,6820.0,6810.0,6830.0,85.0,16.82,15.86,56.6,85.0,35.0,45.0,70.0,WIN,expiration,80.0,-1060.0
2025-12-04,2025-12-05,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6843.28,6869.07,6845.0,6835.0,6855.0,70.0,16.48,14.99,53.7,70.0,50.0,50.0,55.0,WIN,expiration,65.0,-400.0
2025-12-05,2025-12-08,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6881.42,6847.84,6880.0,6870.0,6890.0,85.0,15.85,8.75,54.6,85.0,32.5,87.5,87.5,WIN,expiration,87.5,-520.0
2025-12-08,2025-12-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6866.76,6840.32,6865.0,6860.0,6870.0,30.0,16.54,12.57,45.2,30.0,10.0,30.0,30.0,WIN,expiration,30.0,-100.0
2025-12-09,2025-12-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6856.48,6886.95,6855.0,6845.0,6865.0,30.0,16.84,17.36,62.3,30.0,35.0,35.0,35.0,WIN,expiration,70.0,-590.0
2025-12-10,2025-12-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6842.71,6902.1,6845.0,6835.0,6855.0,50.0,17.11,18.78,67.3,50.0,15.0,25.0,50.0,WIN,expiration,50.0,-1440.0
2025-12-11,2025-12-12,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6837.26,6827.89,6835.0,6825.0,6845.0,45.0,16.62,17.19,61.5,-244.0,15.0,35.0,35.0,LOSS,expiration,35.0,-1610.0
2025-12-12,2025-12-15,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6886.59,6816.34,6885.0,6875.0,6895.0,80.0,15.06,8.6,53.7,80.0,30.0,40.0,67.5,WIN,expiration,80.0,-90.0
2025-12-15,2025-12-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6832.36,6798.51,6830.0,6820.0,6840.0,55.0,16.51,16.62,59.4,55.0,45.0,45.0,45.0,WIN,expiration,55.0,-150.0
2025-12-16,2025-12-17,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6817.3,6722.22,6815.0,6805.0,6825.0,60.0,16.59,16.02,57.1,60.0,30.0,40.0,52.5,WIN,expiration,60.0,-170.0
2025-12-17,2025-12-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6802.09,6774.35,6800.0,6790.0,6810.0,60.0,16.22,18.17,64.7,60.0,15.0,37.5,57.5,WIN,expiration,57.5,-265.0
2025-12-18,2025-12-19,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6789.28,6834.7,6790.0,6780.0,6800.0,45.0,16.56,19.22,68.3,45.0,15.0,40.0,40.0,WIN,expiration,100.0,-360.0
2025-12-19,2025-12-22,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6827.03,6876.49,6825.0,6815.0,6835.0,75.0,15.48,9.83,60.8,75.0,55.0,55.0,60.0,WIN,expiration,75.0,-410.0
2025-12-22,2025-12-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6868.15,6909.02,6870.0,6865.0,6875.0,35.0,14.56,9.97,35.8,35.0,15.0,20.0,35.0,WIN,expiration,40.0,-430.0
2025-12-23,2025-12-24,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6882.55,6931.35,6885.0,6880.0,6890.0,35.0,14.07,7.93,28.6,35.0,10.0,30.0,30.0,WIN,expiration,65.0,-560.0
2025-12-24,2025-12-26,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),6914.64,6930.52,6915.0,6910.0,6920.0,40.0,13.82,5.23,26.8,40.0,35.0,35.0,35.0,WIN,expiration,145.0,-150.0
2025-12-26,2025-12-29,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6935.88,6906.96,6935.0,6930.0,6940.0,30.0,14.17,5.9,37.1,30.0,10.0,22.5,25.0,WIN,expiration,30.0,-130.0
2025-12-29,2025-12-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6903.78,6896.45,6905.0,6900.0,6910.0,30.0,14.77,10.21,36.9,30.0,25.0,25.0,25.0,WIN,expiration,25.0,-175.0
2025-12-30,2025-12-31,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6909.48,6845.77,6910.0,6905.0,6915.0,30.0,14.18,10.49,37.9,30.0,10.0,90.0,90.0,WIN,expiration,90.0,-190.0
2025-12-31,2026-01-02,SPX,2,0.15,Inverse Butterfly 1-2-1 (calls),6886.51,6858.54,6885.0,6880.0,6890.0,5.0,14.67,9.21,46.9,5.0,5.0,5.0,5.0,WIN,expiration,5.0,-100.0
2026-01-02,2026-01-05,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6887.78,6902.74,6890.0,6885.0,6895.0,30.0,14.68,6.57,41.0,30.0,10.0,17.5,25.0,WIN,expiration,30.0,-270.0
2026-01-06,2026-01-07,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6927.12,6921.53,6925.0,6920.0,6930.0,25.0,14.65,9.9,35.9,-128.0,10.0,20.0,20.0,LOSS,expiration,20.0,-520.0
2026-01-08,2026-01-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6908.37,6965.99,6910.0,6900.0,6920.0,55.0,15.62,15.54,56.2,55.0,15.0,55.0,55.0,WIN,expiration,55.0,-420.0
2026-01-09,2026-01-12,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6941.61,6976.72,6940.0,6930.0,6950.0,30.0,15.47,10.44,65.7,30.0,10.0,30.0,30.0,WIN,expiration,30.0,-740.0
2026-01-12,2026-01-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6962.88,6962.98,6965.0,6960.0,6970.0,20.0,15.42,10.89,39.7,-278.0,5.0,-278.0,-278.0,LOSS,expiration,5.0,-395.0
2026-01-13,2026-01-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6967.85,6928.41,6970.0,6965.0,6975.0,15.0,15.45,12.8,46.7,15.0,5.0,12.5,12.5,WIN,expiration,15.0,-160.0
2026-01-14,2026-01-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6912.07,6944.97,6910.0,6900.0,6920.0,0,17.79,17.66,63.9,0.0,45.0,45.0,45.0,LOSS,expiration,45.0,-1120.0
2026-01-15,2026-01-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6961.81,6939.46,6960.0,6955.0,6965.0,20.0,15.69,12.0,43.7,20.0,5.0,10.0,20.0,WIN,expiration,20.0,-150.0
2026-01-16,2026-01-20,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),6943.39,6797.24,6945.0,6935.0,6955.0,70.0,15.9,7.21,52.4,70.0,65.0,65.0,65.0,WIN,expiration,70.0,-140.0
2026-01-20,2026-01-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6846.41,6875.48,6845.0,6835.0,6855.0,40.0,19.68,22.2,79.6,40.0,35.0,35.0,35.0,WIN,expiration,35.0,-510.0
2026-01-21,2026-01-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6847.87,6912.54,6850.0,6840.0,6860.0,55.0,18.02,17.03,61.0,55.0,25.0,35.0,45.0,WIN,expiration,60.0,-640.0
2026-01-22,2026-01-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6902.8,6915.16,6905.0,6895.0,6915.0,75.0,16.19,14.99,54.1,75.0,55.0,55.0,75.0,WIN,expiration,55.0,-230.0
2026-01-23,2026-01-26,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6911.09,6950.15,6910.0,6900.0,6920.0,125.0,15.85,9.07,56.9,125.0,55.0,85.0,105.0,WIN,expiration,125.0,-490.0
2026-01-26,2026-01-27,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6945.86,6978.58,6945.0,6940.0,6950.0,25.0,16.15,11.79,42.9,25.0,10.0,15.0,20.0,WIN,expiration,35.0,-230.0
2026-01-27,2026-01-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6976.2,6976.28,6975.0,6970.0,6980.0,20.0,15.94,12.84,46.9,-352.0,5.0,-352.0,-352.0,LOSS,expiration,5.0,-455.0
2026-01-28,2026-01-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6994.43,6966.27,6995.0,6985.0,7005.0,50.0,16.62,16.49,60.4,50.0,42.5,42.5,42.5,WIN,expiration,50.0,-1620.0
2026-01-29,2026-01-30,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6936.71,6937.5,6935.0,6925.0,6945.0,45.0,18.5,19.15,69.5,-705.0,-705.0,-705.0,-705.0,LOSS,expiration,5.0,-490.0
2026-01-30,2026-02-02,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6940.53,6976.23,6940.0,6930.0,6950.0,70.0,17.49,12.72,80.1,70.0,20.0,60.0,60.0,WIN,expiration,70.0,-1250.0
2026-02-03,2026-02-04,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6955.96,6882.76,6955.0,6945.0,6965.0,55.0,16.97,13.96,50.8,55.0,15.0,35.0,50.0,WIN,expiration,55.0,-180.0
2026-02-04,2026-02-05,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6902.29,6799.99,6900.0,6890.0,6910.0,35.0,18.71,21.72,78.5,35.0,27.5,27.5,27.5,WIN,expiration,37.5,-340.0
2026-02-05,2026-02-06,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6827.33,6930.27,6825.0,6810.0,6840.0,65.0,21.34,29.08,103.9,65.0,50.0,50.0,50.0,WIN,expiration,80.0,-3620.0
2026-02-06,2026-02-09,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6868.99,6963.17,6870.0,6855.0,6885.0,100.0,19.14,13.5,84.0,100.0,40.0,115.0,115.0,WIN,expiration,115.0,-2370.0
2026-02-09,2026-02-10,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6926.97,6940.01,6925.0,6915.0,6935.0,70.0,18.17,17.13,62.1,70.0,40.0,40.0,55.0,WIN,expiration,65.0,-1400.0
2026-02-10,2026-02-11,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6978.78,6939.68,6980.0,6970.0,6990.0,60.0,17.28,14.15,51.7,60.0,40.0,40.0,50.0,WIN,expiration,60.0,-260.0
2026-02-11,2026-02-12,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6961.3,6833.54,6960.0,6950.0,6970.0,60.0,17.39,15.29,55.7,60.0,52.5,52.5,52.5,WIN,expiration,62.5,-160.0
2026-02-12,2026-02-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6945.93,6835.08,6945.0,6935.0,6955.0,50.0,17.74,16.34,59.4,50.0,30.0,30.0,42.5,WIN,expiration,55.0,-110.0
2026-02-13,2026-02-17,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),6816.57,6846.03,6815.0,6795.0,6835.0,115.0,21.95,17.76,126.8,115.0,245.0,245.0,245.0,WIN,expiration,245.0,-940.0
2026-02-17,2026-02-18,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6783.88,6879.66,6785.0,6770.0,6800.0,90.0,22.68,25.76,91.5,90.0,40.0,75.0,75.0,WIN,expiration,90.0,-1360.0
2026-02-18,2026-02-19,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6880.25,6861.65,6880.0,6870.0,6890.0,40.0,19.38,19.79,71.3,40.0,25.0,25.0,40.0,WIN,expiration,40.0,-270.0
2026-02-19,2026-02-20,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6867.38,6910.22,6865.0,6855.0,6875.0,40.0,20.43,21.93,78.8,40.0,10.0,20.0,40.0,WIN,expiration,40.0,-460.0
2026-02-20,2026-02-23,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6865.77,6839.59,6865.0,6850.0,6880.0,125.0,20.2,14.06,87.5,125.0,40.0,75.0,127.5,WIN,expiration,127.5,-520.0
2026-02-23,2026-02-24,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6881.9,6891.04,6880.0,6870.0,6890.0,50.0,20.33,19.17,69.1,50.0,50.0,50.0,50.0,WIN,expiration,0.0,-290.0
2026-02-25,2026-02-26,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6929.86,6909.01,6930.0,6920.0,6940.0,50.0,18.65,18.31,66.4,50.0,17.5,40.0,40.0,WIN,expiration,50.0,-120.0
2026-02-26,2026-02-27,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6923.28,6878.04,6925.0,6915.0,6935.0,40.0,18.51,18.38,66.6,40.0,17.5,25.0,30.0,WIN,expiration,40.0,-130.0
2026-02-27,2026-03-02,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),6844.69,6880.05,6845.0,6830.0,6860.0,80.0,21.37,15.22,94.4,80.0,25.0,80.0,80.0,WIN,expiration,135.0,-1900.0
2026-03-02,2026-03-03,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6845.47,6816.59,6845.0,6830.0,6860.0,40.0,21.84,23.59,84.5,40.0,20.0,20.0,40.0,WIN,expiration,40.0,-1630.0
2026-03-03,2026-03-04,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),6736.95,6868.95,6735.0,6720.0,6750.0,80.0,26.52,29.44,103.8,80.0,25.0,70.0,70.0,WIN,expiration,85.0,-1200.0
