trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae,pnl_exit5,pnl_exit3,pnl_tp25_exit5,pnl_tp25_exit3,pnl_tp50_exit5,pnl_tp50_exit3,pnl_tp75_exit5,pnl_tp75_exit3
2026-03-20,2026-03-27,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),6558.76,6367.77,6560.0,6475.0,6645.0,1195.0,25.81,23.43,212.8,1195.0,298.75,597.5,896.25,WIN,expiration,1195.0,-2090.0,105.0,-400.0,105.0,-400.0,105.0,-400.0,105.0,-400.0
2026-03-27,2026-04-02,SPX,6,0.40,Inverse Butterfly 1-2-1 (calls),6415.1,6581.56,6415.0,6325.0,6505.0,1095.0,30.01,27.68,227.7,1095.0,273.75,547.5,821.25,WIN,expiration,1140.0,-3440.0,-275.0,-620.0,-275.0,-620.0,-275.0,-620.0,-275.0,-620.0
2026-04-10,2026-04-17,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),6832.8,7125.12,6835.0,6785.0,6885.0,745.0,18.99,13.47,127.4,745.0,186.25,372.5,558.75,WIN,expiration,1145.0,-2620.0,-125.0,285.0,-125.0,186.25,-125.0,372.5,-125.0,285.0
2026-04-17,2026-04-24,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),7108.19,7164.29,7110.0,7060.0,7160.0,795.0,17.64,12.13,119.4,795.0,198.75,397.5,596.25,WIN,expiration,850.0,-1665.0,20.0,75.0,20.0,75.0,20.0,75.0,20.0,75.0
2026-04-24,2026-05-01,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),7123.45,7229.32,7125.0,7060.0,7190.0,935.0,19.16,16.05,158.3,935.0,233.75,467.5,701.25,WIN,expiration,935.0,-1660.0,-10.0,-295.0,-10.0,-295.0,-10.0,-295.0,-10.0,-295.0
2026-05-01,2026-05-08,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),7265.08,7397.43,7265.0,7215.0,7315.0,810.0,16.58,12.58,126.6,810.0,202.5,405.0,607.5,WIN,expiration,815.0,-4270.0,-255.0,-350.0,-255.0,-350.0,-255.0,-350.0,-255.0,-350.0
2026-05-08,2026-05-15,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),7389.46,7409.18,7390.0,7340.0,7440.0,795.0,17.04,12.24,125.3,-2287.0,198.75,397.5,596.25,LOSS,expiration,620.0,-4835.0,15.0,-220.0,15.0,-220.0,15.0,-220.0,15.0,-220.0
2026-05-15,2026-05-22,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),7410.59,7474.07,7410.0,7345.0,7475.0,1040.0,18.7,16.21,166.4,947.0,260.0,520.0,780.0,WIN,expiration,1027.5,-1940.0,-210.0,-345.0,-210.0,-345.0,-210.0,-345.0,-210.0,-345.0
2026-05-22,2026-05-29,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),7493.28,7581.25,7495.0,7445.0,7545.0,780.0,16.84,11.95,124.0,780.0,195.0,390.0,585.0,WIN,expiration,1785.0,-3850.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0
2026-05-29,2026-06-05,SPX,7,0.40,Inverse Butterfly 1-2-1 (calls),7596.39,7384.67,7595.0,7545.0,7645.0,850.0,15.6,11.99,126.1,850.0,212.5,425.0,637.5,WIN,expiration,850.0,-2970.0,-45.0,-590.0,-45.0,-590.0,-45.0,-590.0,-45.0,-590.0
